UserID,DeviceID,TypeOfAccess,TimeOfAccess,UserAuthorityLevel,DeviceAuthorityLevel,Anomaly
U1006,D202,Entry,22-02-2024 07:17,3,2,0
U1009,D205,Exit,22-02-2024 08:33,3,2,0
U1004,D205,Exit,22-02-2024 09:31,2,2,0
U1001,D205,Entry,22-02-2024 11:16,2,2,0
U1007,D205,Entry,22-02-2024 12:55,2,2,0
U1003,D202,Entry,22-02-2024 13:23,2,2,0
U1009,D201,Exit,22-02-2024 15:22,3,1,1
U1009,D203,Entry,22-02-2024 16:21,3,1,0
U1005,D201,Entry,22-02-2024 17:08,1,1,0
U1003,D201,Entry,22-02-2024 17:56,2,1,0
U1001,D202,Entry,22-02-2024 18:12,2,2,0
U1007,D204,Entry,22-02-2024 19:44,2,2,0
U10010,D203,Exit,22-02-2024 21:30,2,1,0
U1001,D204,Exit,22-02-2024 22:42,2,2,0
U1003,D203,Exit,22-02-2024 22:55,2,1,0
U1009,D203,Exit,23-02-2024 00:14,3,1,1
U1004,D205,Entry,23-02-2024 01:17,2,2,0
U1007,D203,Exit,23-02-2024 02:13,2,1,0
U1007,D201,Exit,23-02-2024 03:20,2,1,1
U1003,D203,Entry,23-02-2024 03:52,2,1,0
U1001,D205,Entry,23-02-2024 05:21,2,2,0
U1004,D203,Entry,23-02-2024 06:12,2,1,0
U1007,D205,Entry,23-02-2024 08:07,2,2,0
U1007,D202,Exit,23-02-2024 10:06,2,2,0
U1003,D202,Exit,23-02-2024 10:57,2,2,1
U1009,D202,Entry,23-02-2024 12:51,3,2,0
U1007,D201,Entry,23-02-2024 12:57,2,1,0
U1009,D203,Exit,23-02-2024 14:01,3,1,1
U1004,D205,Entry,23-02-2024 14:14,2,2,0
U1002,D202,Entry,23-02-2024 14:37,3,2,0
U1009,D204,Entry,23-02-2024 14:59,3,2,0
U1007,D202,Entry,23-02-2024 15:42,2,2,0
U1007,D201,Exit,23-02-2024 17:06,2,1,0
U1008,D203,Entry,23-02-2024 17:27,1,1,0
U1004,D205,Exit,23-02-2024 18:45,2,2,0
U10010,D201,Exit,23-02-2024 19:40,2,1,1
U1002,D205,Entry,23-02-2024 20:23,3,2,0
U1008,D201,Exit,23-02-2024 22:10,1,1,1
U1004,D202,Entry,23-02-2024 22:50,2,2,0
U1001,D202,Entry,23-02-2024 22:57,2,2,0
U1006,D204,Exit,23-02-2024 23:12,3,2,1
U1004,D204,Exit,24-02-2024 00:33,2,2,0
U1009,D204,Exit,24-02-2024 02:08,3,2,0
U1008,D203,Exit,24-02-2024 03:50,1,1,1
U1009,D201,Exit,24-02-2024 04:43,3,1,1
U1008,D203,Entry,24-02-2024 06:19,1,1,0
U1004,D205,Entry,24-02-2024 08:06,2,2,0
U1006,D203,Entry,24-02-2024 09:08,3,1,0
U1006,D202,Exit,24-02-2024 10:32,3,2,0
U10010,D205,Entry,24-02-2024 12:10,2,2,0
U1005,D203,Exit,24-02-2024 12:38,1,1,0
U1002,D204,Entry,24-02-2024 13:04,3,2,0
U1001,D202,Exit,24-02-2024 14:26,2,2,0
U1006,D205,Exit,24-02-2024 16:13,3,2,1
U1001,D205,Entry,24-02-2024 17:35,2,2,0
U1006,D203,Exit,24-02-2024 19:02,3,1,1
U1004,D203,Entry,24-02-2024 20:57,2,1,0
U1007,D203,Entry,24-02-2024 22:22,2,1,0
U1007,D202,Exit,24-02-2024 23:40,2,2,0
U1005,D203,Entry,24-02-2024 23:51,1,1,0
U1001,D201,Entry,25-02-2024 00:03,2,1,0
U1006,D203,Entry,25-02-2024 01:56,3,1,0
U1004,D204,Exit,25-02-2024 03:38,2,2,0
U1003,D204,Exit,25-02-2024 04:43,2,2,1
U1006,D202,Entry,25-02-2024 06:34,3,2,0
U1001,D201,Entry,25-02-2024 07:37,2,1,0
U1001,D203,Exit,25-02-2024 08:08,2,1,0
U1001,D202,Exit,25-02-2024 09:56,2,2,1
U10010,D202,Exit,25-02-2024 11:02,2,2,0
U1003,D203,Entry,25-02-2024 12:25,2,1,0
U1005,D201,Entry,25-02-2024 13:31,1,1,0
U1009,D201,Entry,25-02-2024 13:58,3,1,0
U1009,D204,Exit,25-02-2024 15:52,3,2,0
U1002,D203,Exit,25-02-2024 17:01,3,1,0
U1006,D204,Entry,25-02-2024 18:05,3,2,0
U1008,D203,Exit,25-02-2024 19:31,1,1,0
U1008,D203,Entry,25-02-2024 21:26,1,1,0
U1005,D201,Entry,25-02-2024 22:05,1,1,0
U1009,D202,Entry,25-02-2024 22:35,3,2,0
U10010,D204,Entry,25-02-2024 23:40,2,2,0
U1006,D204,Exit,26-02-2024 00:48,3,2,0
U1007,D202,Entry,26-02-2024 01:08,2,2,0
U1002,D205,Entry,26-02-2024 02:33,3,2,0
U1004,D205,Entry,26-02-2024 04:25,2,2,0
U1002,D201,Entry,26-02-2024 05:39,3,1,0
U1002,D203,Entry,26-02-2024 07:39,3,1,0
U10010,D205,Entry,26-02-2024 09:06,2,2,0
U1005,D203,Exit,26-02-2024 09:51,1,1,0
U1007,D204,Entry,26-02-2024 10:50,2,2,0
U1009,D202,Entry,26-02-2024 12:46,3,2,0
U1007,D201,Entry,26-02-2024 13:04,2,1,0
U1008,D201,Exit,26-02-2024 13:11,1,1,0
U1006,D202,Entry,26-02-2024 15:04,3,2,0
U1001,D203,Entry,26-02-2024 17:00,2,1,0
U10010,D203,Exit,26-02-2024 18:17,2,1,0
U1009,D203,Exit,26-02-2024 18:28,3,1,0
U1001,D203,Exit,26-02-2024 20:14,2,1,0
U1004,D205,Entry,26-02-2024 21:46,2,2,0
U1009,D202,Entry,26-02-2024 23:20,3,2,0
U1003,D201,Exit,26-02-2024 23:38,2,1,1
U1003,D204,Entry,26-02-2024 23:48,2,2,0
U1004,D204,Entry,27-02-2024 00:32,2,2,0
U1009,D202,Exit,27-02-2024 01:53,3,2,0
U1007,D203,Exit,27-02-2024 03:24,2,1,0
U10010,D202,Exit,27-02-2024 05:13,2,2,1
U1002,D201,Entry,27-02-2024 06:28,3,1,0
U1006,D202,Entry,27-02-2024 07:28,3,2,0
U1007,D202,Exit,27-02-2024 07:42,2,2,1
U1007,D205,Entry,27-02-2024 08:47,2,2,0
U1002,D204,Exit,27-02-2024 08:58,3,2,0
U1003,D203,Exit,27-02-2024 10:52,2,1,1
U1009,D201,Exit,27-02-2024 12:14,3,1,1
U1007,D201,Exit,27-02-2024 13:25,2,1,0
U1002,D203,Entry,27-02-2024 15:25,3,1,0
U1005,D203,Entry,27-02-2024 15:33,1,1,0
U1006,D202,Exit,27-02-2024 17:31,3,2,0
U1009,D205,Entry,27-02-2024 19:19,3,2,0
U1008,D203,Exit,27-02-2024 20:23,1,1,1
U1008,D203,Entry,27-02-2024 21:02,1,1,0
U1004,D201,Exit,27-02-2024 22:32,2,1,0
U1007,D201,Entry,27-02-2024 23:28,2,1,0
U1004,D203,Exit,28-02-2024 01:19,2,1,1
U1003,D203,Entry,28-02-2024 03:07,2,1,0
U1006,D204,Entry,28-02-2024 03:59,3,2,0
U1003,D203,Entry,28-02-2024 04:33,2,1,0
U1008,D203,Exit,28-02-2024 06:06,1,1,0
U1001,D204,Entry,28-02-2024 06:17,2,2,0
U1006,D205,Entry,28-02-2024 07:18,3,2,0
U1009,D204,Entry,28-02-2024 08:52,3,2,0
U1004,D204,Entry,28-02-2024 10:25,2,2,0
U1001,D202,Exit,28-02-2024 10:46,2,2,0
U1002,D205,Exit,28-02-2024 10:59,3,2,0
U1002,D201,Entry,28-02-2024 11:35,3,1,0
U1005,D203,Exit,28-02-2024 12:34,1,1,0
U1002,D201,Entry,28-02-2024 13:30,3,1,0
U1005,D203,Entry,28-02-2024 15:30,1,1,0
U1002,D202,Exit,28-02-2024 17:20,3,2,0
U1009,D201,Entry,28-02-2024 18:19,3,1,0
U1009,D202,Entry,28-02-2024 18:34,3,2,0
U1004,D201,Entry,28-02-2024 20:09,2,1,0
U1003,D204,Exit,28-02-2024 21:42,2,2,0
U1003,D202,Exit,28-02-2024 23:07,2,2,1
U1005,D203,Entry,28-02-2024 23:27,1,1,0
U1009,D203,Entry,29-02-2024 01:21,3,1,0
U1003,D204,Entry,29-02-2024 01:43,2,2,0
U1006,D205,Entry,29-02-2024 01:53,3,2,0
U1006,D205,Entry,29-02-2024 03:36,3,2,0
U1003,D203,Exit,29-02-2024 04:31,2,1,0
U1005,D201,Entry,29-02-2024 06:04,1,1,0
U1003,D204,Entry,29-02-2024 07:13,2,2,0
U1007,D204,Entry,29-02-2024 08:02,2,2,0
U1003,D201,Entry,29-02-2024 08:16,2,1,0
U1001,D204,Entry,29-02-2024 09:09,2,2,0
U10010,D203,Exit,29-02-2024 10:30,2,1,1
U10010,D203,Entry,29-02-2024 10:55,2,1,0
U1009,D202,Entry,29-02-2024 11:59,3,2,0
U1006,D205,Exit,29-02-2024 12:19,3,2,0
U10010,D204,Exit,29-02-2024 13:33,2,2,0
U1001,D202,Entry,29-02-2024 14:01,2,2,0
U1002,D203,Entry,29-02-2024 14:29,3,1,0
U1009,D201,Entry,29-02-2024 15:17,3,1,0
U1007,D201,Exit,29-02-2024 15:34,2,1,0
U1009,D203,Entry,29-02-2024 17:34,3,1,0
U1004,D201,Entry,29-02-2024 18:58,2,1,0
U1006,D202,Entry,29-02-2024 20:15,3,2,0
U1009,D201,Entry,29-02-2024 20:24,3,1,0
U1005,D201,Exit,29-02-2024 21:58,1,1,0
U1008,D203,Entry,29-02-2024 23:03,1,1,0
U1005,D201,Entry,29-02-2024 23:12,1,1,0
U1001,D204,Exit,01-03-2024 00:28,2,2,0
U1009,D205,Exit,01-03-2024 01:25,3,2,0
U1007,D205,Entry,01-03-2024 01:44,2,2,0
U1001,D202,Entry,01-03-2024 02:33,2,2,0
U1006,D202,Entry,01-03-2024 04:28,3,2,0
U1003,D202,Entry,01-03-2024 06:27,2,2,0
U1001,D205,Entry,01-03-2024 06:54,2,2,0
U1003,D202,Entry,01-03-2024 07:24,2,2,0
U1006,D204,Entry,01-03-2024 07:52,3,2,0
U1007,D202,Entry,01-03-2024 09:18,2,2,0
U10010,D201,Entry,01-03-2024 10:05,2,1,0
U1005,D201,Entry,01-03-2024 10:58,1,1,0
U1002,D201,Exit,01-03-2024 12:55,3,1,0
U1001,D205,Entry,01-03-2024 14:45,2,2,0
U1002,D204,Entry,01-03-2024 15:19,3,2,0
U1007,D204,Entry,01-03-2024 17:04,2,2,0
U10010,D204,Entry,01-03-2024 17:18,2,2,0
U1005,D203,Entry,01-03-2024 17:23,1,1,0
U1005,D201,Entry,01-03-2024 17:51,1,1,0
U10010,D204,Exit,01-03-2024 18:04,2,2,1
U1003,D203,Exit,01-03-2024 19:05,2,1,0
U1001,D201,Entry,01-03-2024 20:11,2,1,0
U1008,D203,Entry,01-03-2024 20:17,1,1,0
U1003,D205,Entry,01-03-2024 21:18,2,2,0
U1001,D204,Entry,01-03-2024 22:00,2,2,0
U1005,D203,Entry,01-03-2024 23:02,1,1,0
U1006,D203,Entry,02-03-2024 00:06,3,1,0
U1005,D203,Exit,02-03-2024 00:22,1,1,0
U1005,D201,Entry,02-03-2024 01:04,1,1,0
U1006,D205,Entry,02-03-2024 02:54,3,2,0
U1007,D203,Entry,02-03-2024 03:48,2,1,0
U1007,D204,Entry,02-03-2024 04:13,2,2,0
U1003,D205,Entry,02-03-2024 05:36,2,2,0
U1004,D204,Entry,02-03-2024 07:00,2,2,0
U1003,D203,Entry,02-03-2024 07:00,2,1,0
U1008,D201,Entry,02-03-2024 07:00,1,1,0
U1004,D203,Exit,02-03-2024 07:00,2,1,0
U1004,D205,Entry,02-03-2024 07:00,2,2,0
U1003,D205,Exit,02-03-2024 07:00,2,2,0
U1005,D201,Exit,02-03-2024 07:00,1,1,1
U1001,D204,Entry,02-03-2024 07:00,2,2,0
U1001,D202,Entry,02-03-2024 07:00,2,2,0
U1006,D205,Entry,02-03-2024 07:00,3,2,0
U1001,D203,Entry,02-03-2024 07:00,2,1,0
U1004,D201,Entry,02-03-2024 07:00,2,1,0
U1004,D203,Exit,02-03-2024 07:00,2,1,0
U1004,D204,Entry,02-03-2024 07:00,2,2,0
U1006,D203,Exit,02-03-2024 07:00,3,1,0
U1007,D204,Exit,02-03-2024 07:00,2,2,0
U1003,D202,Entry,02-03-2024 07:00,2,2,0
U1003,D204,Exit,02-03-2024 07:00,2,2,1
U1001,D204,Exit,02-03-2024 07:00,2,2,0
U1003,D205,Entry,02-03-2024 07:00,2,2,0
U10010,D203,Exit,02-03-2024 07:00,2,1,1
U1006,D201,Exit,02-03-2024 07:00,3,1,1
U10010,D203,Entry,02-03-2024 07:00,2,1,0
U1004,D205,Entry,02-03-2024 07:00,2,2,0
U1001,D201,Entry,02-03-2024 07:00,2,1,0
U1006,D205,Entry,02-03-2024 07:00,3,2,0
U1007,D201,Entry,02-03-2024 07:00,2,1,0
U1001,D202,Exit,02-03-2024 07:00,2,2,0
U1004,D205,Entry,02-03-2024 07:00,2,2,0
U1003,D205,Entry,02-03-2024 07:00,2,2,0
U1009,D205,Entry,02-03-2024 07:00,3,2,0
U1004,D201,Exit,02-03-2024 07:00,2,1,0
U1004,D201,Exit,02-03-2024 07:00,2,1,1
U1001,D202,Entry,02-03-2024 07:00,2,2,0
U1004,D201,Exit,02-03-2024 07:00,2,1,1
U1002,D202,Entry,02-03-2024 07:00,3,2,0
U1005,D203,Entry,02-03-2024 07:00,1,1,0
U1001,D202,Exit,02-03-2024 07:00,2,2,0
U1006,D203,Exit,02-03-2024 07:00,3,1,0
U1005,D203,Exit,02-03-2024 07:00,1,1,0
U1008,D201,Entry,02-03-2024 07:00,1,1,0
U1001,D202,Entry,02-03-2024 07:00,2,2,0
U10010,D202,Exit,02-03-2024 07:00,2,2,0
U1002,D204,Exit,02-03-2024 07:00,3,2,0
U1003,D202,Exit,02-03-2024 07:00,2,2,0
U1001,D205,Exit,02-03-2024 07:00,2,2,0
U1005,D203,Exit,02-03-2024 07:00,1,1,1
U1002,D201,Exit,02-03-2024 07:00,3,1,1
U1009,D202,Exit,02-03-2024 07:00,3,2,0
U1008,D201,Entry,02-03-2024 07:00,1,1,0
U1003,D202,Entry,02-03-2024 07:00,2,2,0
U1004,D202,Entry,02-03-2024 07:00,2,2,0
U1007,D204,Entry,02-03-2024 07:00,2,2,0
U10010,D204,Entry,02-03-2024 07:00,2,2,0
U1005,D203,Entry,02-03-2024 07:00,1,1,0
U1003,D201,Entry,02-03-2024 07:00,2,1,0
U1003,D202,Entry,02-03-2024 07:00,2,2,0
U1003,D202,Exit,02-03-2024 07:00,2,2,0
U1008,D201,Entry,02-03-2024 07:00,1,1,0
U1003,D205,Entry,02-03-2024 07:00,2,2,0
U1007,D201,Exit,02-03-2024 07:00,2,1,0
U1006,D202,Entry,02-03-2024 07:00,3,2,0
U1003,D203,Entry,02-03-2024 07:00,2,1,0
U1009,D202,Entry,02-03-2024 07:00,3,2,0
U1009,D204,Entry,02-03-2024 07:00,3,2,0
U1001,D201,Entry,02-03-2024 07:00,2,1,0
U1006,D202,Entry,02-03-2024 07:00,3,2,0
U1007,D203,Entry,02-03-2024 07:00,2,1,0
U10010,D201,Entry,02-03-2024 07:00,2,1,0
U1003,D204,Entry,02-03-2024 07:00,2,2,0
U1001,D205,Entry,02-03-2024 07:00,2,2,0
U1008,D203,Entry,02-03-2024 07:00,1,1,0
U1001,D202,Entry,02-03-2024 07:00,2,2,0
U1003,D201,Entry,02-03-2024 07:00,2,1,0
U10010,D204,Entry,02-03-2024 07:00,2,2,0
U10010,D205,Entry,02-03-2024 07:00,2,2,0
U1001,D204,Exit,02-03-2024 07:00,2,2,0
U1005,D203,Entry,02-03-2024 07:00,1,1,0
U1005,D201,Exit,02-03-2024 07:00,1,1,0
U1003,D204,Exit,02-03-2024 07:00,2,2,0
U1008,D201,Exit,02-03-2024 07:00,1,1,0
U1001,D201,Exit,02-03-2024 07:00,2,1,1
U1005,D203,Entry,02-03-2024 07:00,1,1,0
U1004,D203,Entry,02-03-2024 07:00,2,1,0
U1005,D201,Exit,02-03-2024 07:00,1,1,0
U1006,D204,Exit,02-03-2024 07:00,3,2,0
U1002,D203,Exit,02-03-2024 07:00,3,1,1
U1007,D204,Entry,02-03-2024 07:00,2,2,0
U1008,D201,Exit,02-03-2024 07:00,1,1,1
U1005,D201,Entry,02-03-2024 07:00,1,1,0
U1009,D203,Exit,02-03-2024 07:00,3,1,0
U1001,D204,Entry,02-03-2024 07:00,2,2,0
U1005,D201,Exit,02-03-2024 07:00,1,1,0
U1008,D203,Entry,02-03-2024 07:00,1,1,0
U1009,D201,Exit,02-03-2024 07:00,3,1,1
U1006,D201,Entry,02-03-2024 07:00,3,1,0
U1005,D203,Entry,02-03-2024 07:00,1,1,0
U1004,D202,Entry,02-03-2024 07:00,2,2,0
U1003,D201,Entry,02-03-2024 07:00,2,1,0
U1003,D201,Exit,02-03-2024 07:00,2,1,0
U1001,D201,Exit,02-03-2024 07:00,2,1,0
U1009,D201,Entry,02-03-2024 07:00,3,1,0
U1006,D202,Exit,02-03-2024 07:00,3,2,0
U1008,D203,Entry,02-03-2024 07:00,1,1,0
U10010,D204,Entry,02-03-2024 07:00,2,2,0
U1002,D204,Exit,02-03-2024 07:00,3,2,1
U1008,D201,Entry,02-03-2024 07:00,1,1,0
U1008,D203,Exit,02-03-2024 07:00,1,1,0
U10010,D203,Entry,02-03-2024 07:00,2,1,0
U1006,D201,Entry,02-03-2024 07:00,3,1,0
U1009,D203,Exit,02-03-2024 07:00,3,1,0
U1008,D201,Entry,02-03-2024 07:00,1,1,0
U1007,D203,Exit,02-03-2024 07:00,2,1,0
U10010,D205,Entry,02-03-2024 07:00,2,2,0
U10010,D202,Entry,02-03-2024 07:00,2,2,0
U1006,D205,Entry,02-03-2024 07:00,3,2,0
U1003,D204,Exit,02-03-2024 07:00,2,2,1
U1007,D201,Entry,02-03-2024 07:00,2,1,0
U1008,D201,Entry,02-03-2024 07:00,1,1,0
U1003,D204,Entry,02-03-2024 07:00,2,2,0
U1006,D201,Exit,02-03-2024 07:00,3,1,0
U1006,D202,Entry,02-03-2024 07:00,3,2,0
U1004,D201,Exit,02-03-2024 07:00,2,1,0
U1002,D203,Entry,02-03-2024 07:00,3,1,0
U1001,D201,Entry,02-03-2024 07:00,2,1,0
U1002,D203,Entry,02-03-2024 07:00,3,1,0
U10010,D204,Entry,02-03-2024 07:00,2,2,0
U1003,D205,Exit,02-03-2024 07:00,2,2,0
U1003,D202,Exit,02-03-2024 07:00,2,2,1
U1003,D202,Entry,02-03-2024 07:00,2,2,0
U1009,D205,Entry,02-03-2024 07:00,3,2,0
U1006,D204,Exit,02-03-2024 07:00,3,2,0
U1006,D201,Entry,02-03-2024 07:00,3,1,0
U1001,D203,Entry,02-03-2024 07:00,2,1,0
U1003,D205,Entry,02-03-2024 07:00,2,2,0
U1005,D201,Entry,02-03-2024 07:00,1,1,0
U1005,D201,Exit,02-03-2024 07:00,1,1,0
U1007,D201,Entry,02-03-2024 07:00,2,1,0
U1009,D201,Exit,02-03-2024 07:00,3,1,0
U10010,D202,Exit,02-03-2024 07:00,2,2,0
U1006,D202,Entry,02-03-2024 07:00,3,2,0
U1009,D203,Exit,02-03-2024 07:00,3,1,1
U1001,D202,Exit,02-03-2024 07:00,2,2,1
U1009,D205,Exit,02-03-2024 07:00,3,2,1
U1001,D202,Exit,02-03-2024 07:00,2,2,1
U1003,D201,Exit,02-03-2024 07:00,2,1,0
U1003,D204,Exit,02-03-2024 07:00,2,2,1
U1009,D203,Entry,02-03-2024 07:00,3,1,0
U1004,D205,Entry,02-03-2024 07:00,2,2,0
U1001,D203,Exit,02-03-2024 07:00,2,1,1
U1002,D202,Exit,02-03-2024 07:00,3,2,0
U1003,D201,Entry,02-03-2024 07:00,2,1,0
U1004,D202,Entry,02-03-2024 07:00,2,2,0
U1009,D203,Exit,02-03-2024 07:00,3,1,0
U1001,D202,Exit,02-03-2024 07:00,2,2,1
U1003,D201,Exit,02-03-2024 07:00,2,1,0
U1009,D201,Exit,02-03-2024 07:00,3,1,1
U1007,D202,Entry,02-03-2024 07:00,2,2,0
U1005,D201,Entry,02-03-2024 07:00,1,1,0
U1002,D205,Entry,02-03-2024 07:00,3,2,0
U1007,D201,Entry,02-03-2024 07:00,2,1,0
U1004,D203,Exit,02-03-2024 07:00,2,1,0
U1004,D201,Exit,02-03-2024 07:00,2,1,1
U1004,D202,Entry,02-03-2024 07:00,2,2,0
U1007,D201,Entry,02-03-2024 07:00,2,1,0
U1009,D202,Exit,02-03-2024 07:00,3,2,1
U1009,D203,Entry,02-03-2024 07:00,3,1,0
U1005,D201,Exit,02-03-2024 07:00,1,1,0
U1001,D202,Entry,02-03-2024 07:00,2,2,0
U1001,D201,Exit,02-03-2024 07:00,2,1,0
U1009,D205,Exit,02-03-2024 07:00,3,2,0
U1004,D204,Entry,02-03-2024 07:00,2,2,0
U1001,D202,Entry,02-03-2024 07:00,2,2,0
U1006,D205,Entry,02-03-2024 07:00,3,2,0
U1007,D201,Exit,02-03-2024 07:00,2,1,0
U1004,D201,Entry,02-03-2024 07:00,2,1,0
U1009,D203,Entry,02-03-2024 07:00,3,1,0
U10010,D202,Entry,02-03-2024 07:00,2,2,0
U1002,D204,Exit,02-03-2024 07:00,3,2,1
U1003,D201,Entry,02-03-2024 07:00,2,1,0
U1003,D205,Entry,02-03-2024 07:00,2,2,0
U1008,D201,Exit,02-03-2024 07:00,1,1,0
U1003,D204,Entry,02-03-2024 07:00,2,2,0
U1008,D201,Exit,02-03-2024 07:00,1,1,1
U10010,D203,Exit,02-03-2024 07:00,2,1,0
U1004,D204,Exit,02-03-2024 07:00,2,2,0
U1005,D203,Entry,02-03-2024 07:00,1,1,0
U1001,D204,Entry,02-03-2024 07:00,2,2,0
U1004,D205,Exit,02-03-2024 07:00,2,2,1
U1008,D201,Entry,02-03-2024 07:00,1,1,0
U1006,D205,Entry,02-03-2024 07:00,3,2,0
U1002,D202,Entry,02-03-2024 07:00,3,2,0
U1009,D201,Exit,02-03-2024 07:00,3,1,1
U1006,D202,Entry,02-03-2024 07:00,3,2,0
U10010,D204,Entry,02-03-2024 07:00,2,2,0
U1007,D202,Entry,02-03-2024 07:00,2,2,0
U1007,D203,Entry,02-03-2024 07:00,2,1,0
U1003,D201,Exit,02-03-2024 07:00,2,1,0
U1009,D205,Exit,02-03-2024 07:00,3,2,1
U1002,D204,Exit,02-03-2024 07:00,3,2,0
U1004,D201,Exit,02-03-2024 07:00,2,1,1
U10010,D203,Entry,02-03-2024 07:00,2,1,0
U1003,D204,Entry,02-03-2024 07:00,2,2,0
U1004,D203,Entry,02-03-2024 07:00,2,1,0
U1001,D204,Entry,02-03-2024 07:00,2,2,0
U1003,D204,Exit,02-03-2024 07:00,2,2,0
U1001,D205,Exit,02-03-2024 07:00,2,2,0
U10010,D205,Exit,02-03-2024 07:00,2,2,0
U1003,D204,Entry,02-03-2024 07:00,2,2,0
U1003,D205,Exit,02-03-2024 07:00,2,2,0
U1001,D201,Entry,02-03-2024 07:00,2,1,0
U1009,D201,Exit,02-03-2024 07:00,3,1,1
U1008,D201,Exit,02-03-2024 07:00,1,1,0
U1005,D201,Entry,02-03-2024 07:00,1,1,0
U1009,D204,Entry,02-03-2024 07:00,3,2,0
U1004,D202,Exit,02-03-2024 07:00,2,2,0
U1004,D205,Entry,02-03-2024 07:00,2,2,0
U1006,D205,Entry,02-03-2024 07:00,3,2,0
U1007,D202,Entry,02-03-2024 07:00,2,2,0
U1008,D201,Entry,02-03-2024 07:00,1,1,0
U1003,D205,Entry,02-03-2024 07:00,2,2,0
U1005,D203,Entry,02-03-2024 07:00,1,1,0
U1005,D201,Entry,02-03-2024 07:00,1,1,0
U1002,D202,Entry,02-03-2024 07:00,3,2,0
U1008,D201,Entry,02-03-2024 07:00,1,1,0
U1005,D203,Entry,02-03-2024 07:00,1,1,0
U1007,D202,Exit,02-03-2024 07:00,2,2,0
U1009,D204,Entry,02-03-2024 07:00,3,2,0
U1008,D203,Exit,02-03-2024 07:00,1,1,0
U1002,D204,Entry,02-03-2024 07:00,3,2,0
U1009,D203,Exit,02-03-2024 07:00,3,1,0
U1008,D203,Entry,02-03-2024 07:00,1,1,0
U1006,D203,Exit,02-03-2024 07:00,3,1,0
U1008,D203,Exit,02-03-2024 07:00,1,1,0
U1005,D203,Entry,02-03-2024 07:00,1,1,0
U10010,D205,Entry,02-03-2024 07:00,2,2,0
U1002,D204,Exit,02-03-2024 07:00,3,2,0
U10010,D203,Entry,02-03-2024 07:00,2,1,0
U10010,D201,Entry,02-03-2024 07:00,2,1,0
U1005,D203,Entry,02-03-2024 07:00,1,1,0
U1008,D201,Exit,02-03-2024 07:00,1,1,1
U10010,D205,Entry,02-03-2024 07:00,2,2,0
U1002,D204,Exit,02-03-2024 07:00,3,2,1
U1003,D202,Exit,02-03-2024 07:00,2,2,0
U1008,D201,Entry,02-03-2024 07:00,1,1,0
U1003,D204,Entry,02-03-2024 07:00,2,2,0
U1009,D203,Entry,02-03-2024 07:00,3,1,0
U10010,D203,Exit,02-03-2024 07:00,2,1,0
U1005,D203,Exit,02-03-2024 07:00,1,1,0
U1001,D201,Entry,02-03-2024 07:00,2,1,0
U1005,D203,Entry,02-03-2024 07:00,1,1,0
U1007,D205,Entry,02-03-2024 07:00,2,2,0
U1007,D204,Entry,02-03-2024 07:00,2,2,0
U1009,D202,Exit,02-03-2024 07:00,3,2,0
U1001,D204,Exit,02-03-2024 07:00,2,2,0
U1001,D201,Entry,02-03-2024 07:00,2,1,0
U1009,D203,Entry,02-03-2024 07:00,3,1,0
U1001,D201,Entry,02-03-2024 07:00,2,1,0
U1001,D202,Exit,02-03-2024 07:00,2,2,0
U1009,D203,Entry,02-03-2024 07:00,3,1,0
U1006,D204,Exit,02-03-2024 07:00,3,2,1
U1006,D203,Entry,02-03-2024 07:00,3,1,0
U1009,D204,Entry,02-03-2024 07:00,3,2,0
U10010,D205,Entry,02-03-2024 07:00,2,2,0
U1008,D203,Exit,02-03-2024 07:00,1,1,0
U1009,D203,Exit,02-03-2024 07:00,3,1,0
U1003,D202,Entry,02-03-2024 07:00,2,2,0
U1007,D205,Exit,02-03-2024 07:00,2,2,0
U1007,D204,Entry,02-03-2024 07:00,2,2,0
U1009,D201,Entry,02-03-2024 07:00,3,1,0
U1007,D201,Exit,02-03-2024 07:00,2,1,0
U10010,D203,Entry,02-03-2024 07:00,2,1,0
U1001,D205,Entry,02-03-2024 07:00,2,2,0
U1009,D202,Entry,02-03-2024 07:00,3,2,0
U1002,D205,Entry,02-03-2024 07:00,3,2,0
U1007,D203,Entry,02-03-2024 07:00,2,1,0
U1003,D201,Exit,02-03-2024 07:00,2,1,0
U10010,D202,Exit,02-03-2024 07:00,2,2,0
U1002,D201,Entry,02-03-2024 07:00,3,1,0
U1003,D204,Entry,02-03-2024 07:00,2,2,0
U1006,D204,Entry,02-03-2024 07:00,3,2,0
U1008,D201,Entry,02-03-2024 07:00,1,1,0
U1007,D201,Entry,02-03-2024 07:00,2,1,0
U1004,D202,Entry,02-03-2024 07:00,2,2,0
U1002,D201,Exit,02-03-2024 07:00,3,1,0
U1004,D203,Entry,02-03-2024 07:00,2,1,0
U1002,D202,Entry,02-03-2024 07:00,3,2,0
U1003,D202,Exit,02-03-2024 07:00,2,2,0
U1002,D201,Entry,02-03-2024 07:00,3,1,0
U1005,D201,Entry,02-03-2024 07:00,1,1,0
U1009,D205,Exit,02-03-2024 07:00,3,2,0
U1002,D205,Entry,02-03-2024 07:00,3,2,0
U1003,D202,Entry,02-03-2024 07:00,2,2,0
U10010,D203,Entry,02-03-2024 07:00,2,1,0
U1008,D201,Entry,02-03-2024 07:00,1,1,0
